age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,contact_month
-0.7868050445549634,0,2,2,0,1,0,0,3,2,-0.7059569926313697,-0.2092282864890879,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7711198561069263,0.8365350928366287,0_3
1.055688958793809,7,1,5,-2,0,0,0,6,2,-0.5645991494487628,-0.2092282864890879,0.2010313353345134,-0.3513559841342726,1,-1.2060543163867548,-1.1854476345842435,-1.240939002200128,-1.3236305066307583,-0.9147793298985276,0_6
-0.7868050445549634,1,2,0,0,1,0,0,3,3,-0.4389477332864454,3.685084013775501,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7734274852589368,0.8365350928366287,0_3
1.6375291703776318,5,1,5,-2,0,1,0,3,3,5.745457905952608,0.5696341735638297,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7734274852589368,0.8365350928366287,0_3
0.9587155901965052,1,1,2,-2,1,0,1,6,1,-0.254397215798042,-0.2092282864890879,0.2010313353345134,-0.3513559841342726,1,0.649441345068569,0.7151926425714463,0.8922690699662461,0.712852220018657,0.3328624952903114,1_6
0.2799020100153785,9,1,6,0,1,0,0,1,1,-0.482140407592242,0.5696341735638297,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,-0.2342643532828906,0.957571357889706,0.7740043925469396,0.8365350928366287,0_1
-0.3019382015684443,6,0,6,0,0,0,0,6,4,-0.4468009467965902,0.1802029435373708,0.2010313353345134,1.4946074069997437,0,-1.2060543163867548,-1.1854476345842435,-1.240939002200128,-1.3195921556147396,-0.9147793298985276,0_6
-0.5928583073603557,0,1,6,0,0,0,0,3,3,-0.4389477332864454,-0.2092282864890879,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7734274852589368,0.8365350928366287,0_3
1.3466090645857205,5,1,3,0,0,0,0,7,3,-0.3329293508994903,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,-0.1183499631198408,-0.6554780023528164,-0.3267069712716816,0.3067094892647789,0.3980276831130174,0_7
-0.4958849387630519,1,1,3,0,0,1,0,3,1,-0.4232413062661558,0.5696341735638297,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7734274852589368,0.8365350928366287,0_3
2.8981829621425814,5,1,0,-2,0,0,0,8,2,-0.529259688653111,-0.5986595165155467,-4.931864091967968,5.186534189267776,0,-0.7581760532768491,1.763047908905237,-1.959264169358192,-1.532470944887724,-2.7543382778102616,0_8
-0.4958849387630519,7,1,3,0,1,0,0,3,3,0.4720250338903548,0.5696341735638297,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7728505779709345,0.8365350928366287,0_3
0.8617422215992013,7,1,3,0,1,0,1,6,0,0.3424470109729651,-0.2092282864890879,0.2010313353345134,-0.3513559841342726,1,0.649441345068569,0.7151926425714463,0.8922690699662461,0.7116984054426517,0.3328624952903114,1_6
-0.8837784131522671,0,2,5,0,0,0,0,3,3,-0.3290027441444178,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7734274852589368,0.8365350928366287,0_3
-0.3019382015684443,7,1,3,-2,1,1,1,6,2,-0.7216634196516594,0.1802029435373708,0.2010313353345134,-0.3513559841342726,1,0.649441345068569,0.7151926425714463,0.8922690699662461,0.714582941882665,0.3328624952903114,1_6
-0.7868050445549634,0,2,6,0,-2,-2,0,7,0,-0.7766359142226731,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,-0.1183499631198408,-0.6554780023528164,-0.3267069712716816,0.230557727248427,0.3980276831130174,0_7
-0.0110180957765328,4,1,6,0,0,1,0,1,3,0.7743737540309308,0.1802029435373708,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,-0.2342643532828906,0.957571357889706,0.7757351144109477,0.8365350928366287,0_1
-0.2049648329711405,0,2,6,-2,1,0,1,4,3,2.88688818825989,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,1.5282730881121709,-0.2831721126560407,0.7168905710346755,0.8365350928366287,1_4
1.6375291703776318,7,1,3,0,1,0,0,6,1,-0.5135532616328213,-0.2092282864890879,0.2010313353345134,-0.3513559841342726,1,-1.2060543163867548,-1.1854476345842435,-1.240939002200128,-1.3715138115349796,-0.9147793298985276,0_6
-1.1746985189441783,9,0,6,0,0,0,0,3,4,0.0322450773222443,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7734274852589368,0.8365350928366287,0_3
0.8617422215992013,1,0,1,0,0,0,0,7,4,-0.7923423412429628,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,-0.1183499631198408,-0.6554780023528164,-0.3267069712716816,0.2876715487606912,0.3980276831130174,0_7
-0.5928583073603557,9,2,3,0,0,0,0,6,4,-0.7609294872023835,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,-1.2060543163867548,-1.1854476345842435,-1.240939002200128,-1.350168241878881,-0.9147793298985276,0_6
-0.5928583073603557,1,2,1,0,0,0,0,6,1,-0.2072779347371729,-0.2092282864890879,0.2010313353345134,-0.3513559841342726,1,-1.2060543163867548,-1.1854476345842435,-1.240939002200128,-1.339783910694833,-0.9147793298985276,0_6
-0.3989115701657481,1,1,2,0,1,0,0,0,1,-0.784489127732818,0.1802029435373708,0.2010313353345134,-0.3513559841342726,1,-1.2060543163867548,-0.8712636832288032,-1.4368458659705088,-1.2786317381665504,-0.9147793298985276,0_0
1.1526623273911127,4,1,6,-2,1,1,0,1,2,-0.5449661156734007,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,-0.2342643532828906,0.957571357889706,0.7768889289869529,0.8365350928366287,0_1
-0.6898316759576595,0,2,6,0,1,0,0,6,2,0.2482084488512271,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,-1.2060543163867548,-1.1854476345842435,-1.240939002200128,-1.3236305066307583,-0.9147793298985276,0_6
0.5708221158072899,9,1,6,0,1,0,1,6,0,-0.340782564409635,0.5696341735638297,0.2010313353345134,-0.3513559841342726,1,0.649441345068569,0.7151926425714463,0.8922690699662461,0.7168905710346755,0.3328624952903114,1_6
0.7647688530018976,1,1,2,0,1,0,0,6,3,0.0440248975874615,-0.5986595165155467,-4.9891857667906345,5.186534189267776,2,-1.2060543163867548,0.5114909598245235,0.108641614884721,-1.703812409424516,-2.142057033892784,0_6
-0.0110180957765328,9,2,3,0,0,0,1,6,3,-0.4153880927560109,0.5696341735638297,0.2010313353345134,-0.3513559841342726,1,0.649441345068569,0.7151926425714463,0.8922690699662461,0.7122753127306541,0.3328624952903114,1_6
-0.3989115701657481,1,2,2,-2,0,0,1,6,3,-0.2190577550023902,-0.2092282864890879,0.2010313353345134,-0.3513559841342726,1,0.649441345068569,0.7151926425714463,0.8922690699662461,0.712852220018657,0.3328624952903114,1_6
1.540555801780328,9,0,6,0,0,0,0,7,0,-0.3093697103690557,-0.2092282864890879,-4.9891857667906345,1.4946074069997437,2,-2.229776060637968,-1.6066612836541696,2.263617116358914,-1.6761208596003885,-2.022587522884492,0_7
-0.4958849387630519,1,1,2,0,1,0,0,2,2,-0.596012003489342,-0.5986595165155467,-4.983974705443119,5.186534189267776,2,-1.9738456245751643,-1.4961790150456764,1.6323616664321303,-1.6813130251924122,-1.9411310381061124,0_2
0.1829286414180747,6,1,3,0,0,0,1,6,3,-0.6823973521009352,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,0.649441345068569,0.7151926425714463,0.8922690699662461,0.7122753127306541,0.3328624952903114,1_6
-0.5928583073603557,9,1,3,0,0,0,0,6,1,0.3542268312381824,-0.5986595165155467,0.2010313353345134,1.4946074069997437,0,-1.2060543163867548,-1.1854476345842435,-1.240939002200128,-1.339783910694833,-0.9147793298985276,0_6
-0.7868050445549634,0,1,2,0,0,0,0,3,1,-0.7059569926313697,-0.2092282864890879,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7734274852589368,0.8365350928366287,0_3
-1.1746985189441783,1,1,1,-2,1,0,1,4,1,0.0636579313628236,0.9590654035902884,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,1.5282730881121709,-0.2831721126560407,0.7722736706829316,0.8365350928366287,1_4
-1.368645256138786,1,1,1,0,0,0,1,6,4,0.5191443149512238,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,0.649441345068569,0.7151926425714463,0.8922690699662461,0.7140060345946622,0.3328624952903114,1_6
1.055688958793809,10,1,5,-2,1,1,0,3,2,2.5295669735483,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7740043925469396,0.8365350928366287,0_3
-0.1079914643738366,9,1,3,0,1,0,0,6,3,0.7625939337657135,0.5696341735638297,-4.9891857667906345,1.4946074069997437,2,-1.2060543163867548,-1.1854476345842435,-1.240939002200128,-1.3443991689988546,-0.9147793298985276,0_6
-1.0777251503468748,1,2,2,0,0,1,0,8,4,-0.5881587899791972,-0.2092282864890879,0.2010313353345134,-0.3513559841342726,1,-2.229776060637968,-1.9829915111018963,2.960174854209159,-1.6651596211283377,-2.022587522884492,0_8
0.4738487472099861,0,2,6,0,1,0,0,3,2,1.127768361987448,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7711198561069263,0.8365350928366287,0_3
-0.2049648329711405,9,1,5,-2,0,0,1,6,1,0.5898232365425272,-0.2092282864890879,0.2010313353345134,-0.3513559841342726,1,0.649441345068569,0.7151926425714463,0.8922690699662461,0.712852220018657,0.3328624952903114,1_6
0.1829286414180747,1,1,0,0,0,0,1,6,4,0.7822269675410756,-0.2092282864890879,0.2010313353345134,-0.3513559841342726,1,0.649441345068569,0.7151926425714463,0.8922690699662461,0.712852220018657,0.3328624952903114,1_6
-0.9807517817495708,10,2,3,0,0,0,0,6,0,-0.9572598249560044,3.2956527837490417,0.2010313353345134,-0.3513559841342726,1,-1.2060543163867548,-1.1854476345842435,-1.240939002200128,-1.3680523678069638,-0.9147793298985276,0_6
0.1829286414180747,1,1,0,-2,0,0,1,4,2,-0.0816265185748556,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,1.5282730881121709,-0.2831721126560407,0.7711198561069263,0.8365350928366287,1_4
-0.7868050445549634,9,2,6,0,1,0,0,1,3,1.524355644249762,0.5696341735638297,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,-0.2342643532828906,0.957571357889706,0.7757351144109477,0.8365350928366287,0_1
1.6375291703776318,4,1,6,-2,0,0,0,1,4,0.3188873704425306,-0.2092282864890879,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,-0.2342643532828906,0.957571357889706,0.7751582071229448,0.8365350928366287,0_1
0.6677954844045938,7,0,0,-2,0,0,0,3,4,-0.7452230601820938,1.3484966336167474,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7740043925469396,0.8365350928366287,0_3
-0.1079914643738366,9,0,5,0,1,0,1,6,0,-0.4782138008371696,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,0.649441345068569,0.7151926425714463,0.8922690699662461,0.7116984054426517,0.3328624952903114,1_6
-0.6898316759576595,7,1,3,0,0,0,1,6,4,-0.4310945197763006,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,0.649441345068569,0.7151926425714463,0.8922690699662461,0.712852220018657,0.3328624952903114,1_6
-0.9807517817495708,7,1,3,0,1,1,1,3,1,0.3345937974628203,2.516790323696124,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7722736706829316,0.8365350928366287,1_3
-1.2716718875414823,1,1,0,0,1,0,0,3,3,-0.2818834630835488,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7728505779709345,0.8365350928366287,0_3
0.0859552728207709,7,1,3,-2,1,1,1,4,3,-0.8865809033647007,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,1.5282730881121709,-0.2831721126560407,0.7728505779709345,0.8365350928366287,1_4
-0.1079914643738366,0,2,3,0,0,0,0,0,0,0.1578964934845616,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,-1.2060543163867548,-0.8712636832288032,-1.4368458659705088,-1.2786317381665504,-0.9147793298985276,0_0
0.4738487472099861,0,1,6,0,1,0,0,9,0,-0.757002880447311,-0.5986595165155467,0.2010313353345134,3.34057079813376,0,-2.229776060637968,-2.072758354346294,2.328919404282374,-1.6616981774003214,-2.022587522884492,0_9
1.1526623273911127,2,1,2,0,1,1,1,6,0,0.5230709217062962,-0.2092282864890879,0.2010313353345134,-0.3513559841342726,1,0.649441345068569,0.7151926425714463,0.8922690699662461,0.7168905710346755,0.3328624952903114,1_6
-0.3019382015684443,10,2,6,0,1,1,0,7,3,-0.6352780710400662,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,-0.1183499631198408,-0.6554780023528164,-0.3267069712716816,0.3067094892647789,0.3980276831130174,0_7
-0.3989115701657481,1,1,2,0,1,0,0,7,3,0.2482084488512271,-0.5986595165155467,0.2010313353345134,3.34057079813376,0,-2.229776060637968,-1.6066612836541696,2.263617116358914,-1.676697766888391,-2.022587522884492,0_7
1.7345025389749356,1,1,0,-2,1,0,0,3,0,-0.2308375752676074,0.5696341735638297,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7734274852589368,0.8365350928366287,0_3
-1.5625919933333938,7,2,2,0,1,1,0,6,0,-0.7412964534270214,0.5696341735638297,0.2010313353345134,1.4946074069997437,0,-1.2060543163867548,-1.1854476345842435,-1.240939002200128,-1.3680523678069638,-0.9147793298985276,0_6
0.4738487472099861,9,2,5,0,1,0,1,6,3,-0.5331862954081834,0.5696341735638297,0.2010313353345134,-0.3513559841342726,1,0.649441345068569,0.7151926425714463,0.8922690699662461,0.712852220018657,0.3328624952903114,1_6
-0.8837784131522671,10,2,6,0,1,0,0,6,3,-0.965113038466149,2.516790323696124,0.2010313353345134,-0.3513559841342726,1,-1.2060543163867548,-1.1854476345842435,-1.240939002200128,-1.3138230827347133,-0.9147793298985276,0_6
-0.2049648329711405,0,2,3,0,1,0,0,0,2,2.454961445201924,-0.5986595165155467,-4.973552582748089,1.4946074069997437,2,-1.2060543163867548,0.2922527080545044,1.284082797507008,-1.70900457501654,-2.142057033892784,0_0
-0.9807517817495708,9,2,6,0,1,1,0,1,3,0.6919150121744101,-0.2092282864890879,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,-0.2342643532828906,0.957571357889706,0.7757351144109477,0.8365350928366287,0_1
-0.3989115701657481,0,2,7,0,0,0,0,3,3,-0.1876449009618108,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7728505779709345,0.8365350928366287,0_3
-0.6898316759576595,10,1,2,0,0,0,1,4,0,-0.965113038466149,1.3484966336167474,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,1.5282730881121709,-0.2831721126560407,0.7716967633949288,0.8365350928366287,1_4
1.8314759075722395,5,1,5,0,0,0,1,6,2,0.6487223378686134,0.1802029435373708,0.2010313353345134,-0.3513559841342726,1,0.649441345068569,0.7151926425714463,0.8922690699662461,0.714582941882665,0.3328624952903114,1_6
-0.7868050445549634,8,2,6,0,0,0,0,7,2,-0.4153880927560109,-0.2092282864890879,0.2010313353345134,-0.3513559841342726,1,-0.1183499631198408,-0.6554780023528164,-0.3267069712716816,0.2622876280885735,0.3980276831130174,0_7
2.025422644766847,5,0,6,0,1,0,0,0,3,-0.5449661156734007,-0.2092282864890879,0.2010313353345134,-0.3513559841342726,1,-1.2060543163867548,-0.8712636832288032,-1.4368458659705088,-1.2907467912146064,-0.9147793298985276,0_0
-0.9807517817495708,0,1,6,-2,1,0,0,1,1,-0.4507275535516627,-0.2092282864890879,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,-0.2342643532828906,0.957571357889706,0.7740043925469396,0.8365350928366287,0_1
-1.0777251503468748,0,1,6,0,1,1,0,0,1,-0.0462870577792039,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,-1.2060543163867548,-0.8712636832288032,-1.4368458659705088,-1.2786317381665504,-0.9147793298985276,0_0
-0.1079914643738366,7,2,3,0,1,0,0,1,0,0.2010891677903581,1.3484966336167474,0.2010313353345134,-0.3513559841342726,1,-1.142071707371054,0.7721600623227091,0.4786879131176639,-1.5711237331839023,-2.3742080155111576,0_1
-1.5625919933333938,7,2,3,0,1,0,1,4,4,0.7704471472758584,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,1.5282730881121709,-0.2831721126560407,0.7734274852589368,0.8365350928366287,1_4
-1.5625919933333938,0,2,3,0,1,0,0,3,4,-0.4389477332864454,0.5696341735638297,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7705429488189235,0.8365350928366287,0_3
-0.4958849387630519,0,1,6,-2,0,0,0,1,0,-0.7334432399168765,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,-0.2342643532828906,0.957571357889706,0.7757351144109477,0.8365350928366287,0_1
-0.7868050445549634,7,1,3,-2,0,0,1,4,0,-0.3250761373893454,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,1.5282730881121709,-0.2831721126560407,0.7716967633949288,0.8365350928366287,1_4
0.0859552728207709,0,0,6,0,1,0,0,1,4,-0.2701036428183316,0.5696341735638297,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,-0.2342643532828906,0.957571357889706,0.7745812998349425,0.8365350928366287,0_1
0.9587155901965052,4,1,3,-2,0,0,1,4,1,-0.7530762736922386,5.632240163907794,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,1.5282730881121709,-0.2831721126560407,0.7728505779709345,0.8365350928366287,1_4
0.2799020100153785,0,2,6,0,0,1,0,1,2,0.1932359542802133,0.1802029435373708,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,-0.2342643532828906,0.957571357889706,0.7768889289869529,0.8365350928366287,0_1
0.2799020100153785,0,1,6,-2,0,0,0,1,3,-0.6117184305096317,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,-0.2342643532828906,0.957571357889706,0.7757351144109477,0.8365350928366287,0_1
-0.3989115701657481,0,2,6,0,0,0,0,3,2,-0.7452230601820938,1.3484966336167474,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7768889289869529,0.8365350928366287,0_3
1.7345025389749356,5,1,5,-2,0,0,0,7,0,-0.387901845470504,0.1802029435373708,0.2010313353345134,1.4946074069997437,0,-0.1183499631198408,-0.6554780023528164,-0.3267069712716816,0.230557727248427,0.3980276831130174,0_7
-1.1746985189441783,0,1,3,-2,0,0,0,3,3,-0.7727093074676007,0.1802029435373708,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7728505779709345,0.8365350928366287,0_3
-0.3019382015684443,0,2,3,0,1,0,0,3,3,0.2325020218309375,-0.2092282864890879,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7728505779709345,0.8365350928366287,0_3
-1.368645256138786,0,2,6,0,1,0,0,6,2,0.5623369892570204,-0.2092282864890879,0.2010313353345134,-0.3513559841342726,1,-1.2060543163867548,-1.1854476345842435,-1.240939002200128,-1.3588218511989212,-0.9147793298985276,0_6
-0.3989115701657481,0,2,3,0,0,0,0,0,0,-0.2504706090429695,0.1802029435373708,0.2010313353345134,-0.3513559841342726,1,-1.2060543163867548,-0.8712636832288032,-1.4368458659705088,-1.2786317381665504,-0.9147793298985276,0_0
0.4738487472099861,9,1,5,0,0,0,0,3,4,-0.387901845470504,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7740043925469396,0.8365350928366287,0_3
0.1829286414180747,3,1,0,-2,1,0,1,4,0,-0.8590946560791939,2.127359093669665,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,1.5282730881121709,-0.2831721126560407,0.7716967633949288,0.8365350928366287,1_4
-0.6898316759576595,7,2,2,0,1,0,0,0,2,0.8882453499280308,-0.2092282864890879,0.2010313353345134,-0.3513559841342726,1,-1.2060543163867548,-0.8712636832288032,-1.4368458659705088,-1.2757472017265372,-0.9147793298985276,0_0
0.3768753786126823,1,1,2,-2,0,0,1,6,1,-0.5803055764690523,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,0.649441345068569,0.7151926425714463,0.8922690699662461,0.712852220018657,0.3328624952903114,1_6
1.055688958793809,7,1,3,0,0,0,1,4,3,-0.0816265185748556,-0.2092282864890879,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,1.5282730881121709,-0.2831721126560407,0.7728505779709345,0.8365350928366287,1_4
-1.1746985189441783,7,1,3,0,0,1,0,3,0,-0.2229843617574626,0.1802029435373708,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7734274852589368,0.8365350928366287,0_3
-0.2049648329711405,9,2,3,0,1,1,0,1,3,-0.6274248575299214,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,-0.2342643532828906,0.957571357889706,0.7751582071229448,0.8365350928366287,0_1
-0.8837784131522671,9,2,5,0,1,0,0,7,2,-0.1954981144719557,0.9590654035902884,0.2010313353345134,1.4946074069997437,0,-0.1183499631198408,-0.6554780023528164,-0.3267069712716816,0.2622876280885735,0.3980276831130174,0_7
-0.0110180957765328,6,1,3,0,0,0,0,3,1,1.0374564066207823,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7722736706829316,0.8365350928366287,0_3
-0.8837784131522671,0,1,3,0,0,0,0,6,2,-0.3329293508994903,-0.2092282864890879,0.2010313353345134,1.4946074069997437,0,-1.2060543163867548,-1.1854476345842435,-1.240939002200128,-1.3588218511989212,-0.9147793298985276,0_6
0.9587155901965052,7,1,0,-2,1,0,1,6,4,0.9824839120497688,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,0.649441345068569,0.7151926425714463,0.8922690699662461,0.712852220018657,0.3328624952903114,1_6
0.1829286414180747,9,1,5,0,0,0,0,1,2,0.1500432799744168,-0.5986595165155467,-4.973552582748089,3.34057079813376,2,-1.142071707371054,0.7721600623227091,0.4786879131176639,-1.5705468258959,-2.3742080155111576,0_1
-1.368645256138786,1,2,2,0,1,0,0,3,1,0.4406121798497755,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7722736706829316,0.8365350928366287,0_3
-0.9807517817495708,9,2,6,0,0,1,0,1,1,-0.4899936211023868,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,-0.2342643532828906,0.957571357889706,0.7751582071229448,0.8365350928366287,0_1
-0.3019382015684443,0,1,3,0,0,0,1,6,3,0.2325020218309375,-0.2092282864890879,0.2010313353345134,-0.3513559841342726,1,0.649441345068569,0.7151926425714463,0.8922690699662461,0.712852220018657,0.3328624952903114,1_6
-0.3989115701657481,1,1,1,0,0,0,0,6,1,-0.2504706090429695,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,-1.2060543163867548,-1.1854476345842435,-1.240939002200128,-1.339783910694833,-0.9147793298985276,0_6
2.995156330739885,3,1,0,0,1,0,0,7,3,-0.2504706090429695,-0.2092282864890879,0.2010313353345134,-0.3513559841342726,1,-2.229776060637968,-1.6066612836541696,2.263617116358914,-1.676697766888391,-2.022587522884492,0_7
-0.4958849387630519,4,1,6,0,1,0,0,7,1,-0.5331862954081834,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,-0.1183499631198408,-0.6554780023528164,-0.3267069712716816,0.3286319662088804,0.3980276831130174,0_7
-0.4958849387630519,4,1,6,0,0,0,0,6,2,0.1853827407700685,-0.5986595165155467,0.2010313353345134,1.4946074069997437,0,-1.2060543163867548,-1.1854476345842435,-1.240939002200128,-1.3236305066307583,-0.9147793298985276,0_6
-0.7868050445549634,1,1,2,0,0,0,1,7,3,0.1539698867294892,-0.2092282864890879,0.2010313353345134,-0.3513559841342726,1,-0.1183499631198408,-0.6554780023528164,-0.3267069712716816,0.3067094892647789,0.3980276831130174,1_7
-0.9807517817495708,0,2,6,0,0,0,0,1,2,-0.3015164968589109,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,-0.2342643532828906,0.957571357889706,0.7740043925469396,0.8365350928366287,0_1
0.3768753786126823,7,1,7,0,0,1,0,4,1,-0.4153880927560109,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,-1.909863015559464,-1.0646076532937028,-0.0654978195778394,-1.362283294926937,-1.2256715801360163,0_4
0.1829286414180747,0,1,3,0,0,1,0,3,2,-0.1483788334110867,1.3484966336167474,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,0.5839949485988578,-0.4790789764264232,0.7734274852589368,0.8365350928366287,0_3
-0.4958849387630519,6,2,6,0,0,1,0,7,4,-0.2347641820226798,-0.5986595165155467,-4.9891857667906345,1.4946074069997437,2,-0.1183499631198408,-0.6554780023528164,-0.3267069712716816,0.2876715487606912,0.3980276831130174,0_7
0.0859552728207709,1,1,0,-2,0,0,1,4,4,-0.8590946560791939,-0.5986595165155467,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,1.5282730881121709,-0.2831721126560407,0.7168905710346755,0.8365350928366287,1_4
0.5708221158072899,2,1,6,0,1,0,1,6,1,-0.596012003489342,3.2956527837490417,0.2010313353345134,-0.3513559841342726,1,0.649441345068569,0.7151926425714463,0.8922690699662461,0.7134291273066593,0.3328624952903114,1_6
-1.0777251503468748,0,2,6,0,0,0,0,6,3,-0.0462870577792039,1.3484966336167474,0.2010313353345134,1.4946074069997437,0,-1.2060543163867548,-1.1854476345842435,-1.240939002200128,-1.3138230827347133,-0.9147793298985276,0_6
0.0859552728207709,1,0,1,0,1,0,1,6,0,-0.3800486319603592,-0.2092282864890879,0.2010313353345134,-0.3513559841342726,1,0.649441345068569,0.7151926425714463,0.8922690699662461,0.712852220018657,0.3328624952903114,1_6
-0.5928583073603557,1,1,2,0,0,0,0,6,3,-0.8041221615081801,0.1802029435373708,0.2010313353345134,-0.3513559841342726,1,-1.2060543163867548,-1.1854476345842435,-1.240939002200128,-1.3138230827347133,-0.9147793298985276,0_6
1.055688958793809,7,1,2,0,1,0,1,4,0,-0.0266540240038418,0.1802029435373708,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,1.5282730881121709,-0.2831721126560407,0.7716967633949288,0.8365350928366287,1_4
0.3768753786126823,9,1,3,0,1,1,0,1,0,0.5230709217062962,-0.2092282864890879,0.2010313353345134,-0.3513559841342726,1,0.8413891721156713,-0.2342643532828906,0.957571357889706,0.7757351144109477,0.8365350928366287,0_1
-0.5928583073603557,0,2,6,0,0,0,0,9,0,0.0126120435468822,0.1802029435373708,-4.9891857667906345,3.34057079813376,2,-2.229776060637968,-2.072758354346294,2.328919404282374,-1.643237144184236,-2.022587522884492,0_9
